poolAddress,token0,token1,token0Symbol,token1Symbol,fee,poolType
0x9ac0c8e3aca828b19149d1922702f0c46961d30d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xebf231271b99f9f7f0738dae8ffdb2c245e2f3dc,WETH,WOLFIE,10000,eth_paired
0x9ac0cfd72e8c9f5ca65809e255b5fed90a4f0201,0x7062f103e7a0db6e6b042c53c33550abd7dee023,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LTC,WETH,3000,eth_paired
0x9ac22891bb99fe92cdb6f89cf7a514719d1df6dc,0x6925d69b2b8f392e309359587943758a1be2d84c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,zuAfrique,WETH,10000,eth_paired
0x9ac32d9ec7362439676cf6a7e4f57d440939fa6a,0x901a020915bc3577d85d29f68024b4c5e240b8cd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BLASTUP,WETH,500,eth_paired
0x9ad2dba11d37696b4e17425d4f7b56a06b6839bc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf4bddf96b9ec809c9ad48059753cdeb1b035584a,WETH,ARIA,3000,eth_paired
0x9ad8109813db8d76f3b638f899470a70e43df820,0xbc0899e527007f1b8ced694508fcb7a2b9a46f53,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BSKT,WETH,3000,eth_paired
0x9af99712d45a972a23eabee205342f6055ada474,0x7d8146cf21e8d7cbe46054e01588207b51198729,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BOB,WETH,10000,eth_paired
0x9b0216a661337abdb481a08c3ff89d74f8bb269d,0x69e1adc02785cc5899746f1161edac4ed44bdbe9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,QUEST,WETH,10000,eth_paired
0x9b0b49330578d5e83d94578bcf8ada9759f9ca2f,0xac8a154eb109d05b40cecf10f14205db87e1e1c4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,fella,WETH,3000,eth_paired
0x9b0c3a52876e66826828d562dd9726e64fd46654,0x20cdecbf5d56870b4068a255580a58d068446c92,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MONKEYS,WETH,3000,eth_paired
0x9b146ea3ac0d33e1682d64b92725797c8111e606,0x68e2e5c9dff32419a108713f83274a4fb5e194ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GLS,WETH,3000,eth_paired
0x9b1797ad4e0852e145a666408f92c74429f1759d,0x69fb4200478a24a4a1158fd57b71484323b3a3e3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BabyOptimus,WETH,10000,eth_paired
0x9b1956a09c486ed2d8a4c771c221e7a94ffd7755,0x6602e9319f2c5ec0ba31ffcdc4301d7ef03b709e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,wBRGE,WETH,10000,eth_paired
0x9b1b09d1cc56b7f6259d5260708f37f99e4cde2c,0xbb1f24c0c1554b9990222f036b0aad6ee4caec29,0xdac17f958d2ee523a2206206994597c13d831ec7,SOUL,USDT,3000,other
0x9b1fc7360a123060e14d962b24a3e2a76ac90bf2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc8de43bfe33ff496fa14c270d9cb29bda196b9b5,WETH,$BIG,10000,eth_paired
0x9b2a4e447132bf5060a2b6311a4bb315fd28a26e,0x6aeb95f06cda84ca345c2de0f3b7f96923a44f4c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BERRY,WETH,10000,eth_paired
0x9b3423373e6e786c9ac367120533abe4ee398373,0xbaac2b4491727d78d2b78815144570b9f2fe8899,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,DOG,WETH,3000,eth_paired
0x9b3d00391c4d5cee1253095c5380e326f69fab8d,0x184da821bd956cafc598dcb4fa9b8e040c45ada1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TRBNR,WETH,10000,eth_paired
0x9b49a7c19891324967344eb18288d22eb8362c56,0xc132822fe97225a868ac2efed71532107e36e2ad,0xdac17f958d2ee523a2206206994597c13d831ec7,MCH,USDT,10000,other
0x9b59fce8428725cf64d7fdd9ea39038b24a9eeb2,0x695fbd5d095ac650f441e1ba9796a26547ee8379,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,KIRK,WETH,10000,eth_paired
0x9b8a2fbb986ad56cdd7246edeff529d327347a0f,0x2ca48135f9b40be0beca0484c70f2c00215877c9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GKR,WETH,10000,eth_paired
0x9b9aa3ec66fc02fa1e202a38d0844efdd1115aef,0x69589d1309e021e2bd256c1d02935c3a268cb66a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Ethereum is for Future,WETH,10000,eth_paired
0x9ba3f47fe7f5a12562ba0a4a5645d8bf9ea1dd8e,0x85f17cf997934a597031b2e18a9ab6ebd4b9f6a4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NEAR,WETH,10000,eth_paired
0x9bc62dbf991bc8ceb064a29386421ec8f52af859,0x7de91b204c1c737bcee6f000aaa6569cf7061cb7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,XRT,USDC,10000,other
0x9bd730ddcfe6b5b9ecba1cf66e153adaa807e238,0x64b986211c0cc675143f895c437b79c3cadf364a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GRPFT,WETH,10000,eth_paired
0x9bdc7dfd19b75b023e28bbb8e197295c51ce55e4,0x52498f8d9791736f1d6398fe95ba3bd868114d10,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NETVR,WETH,3000,eth_paired
0x9c0df79f119be0fc4107c6c49d8ca45e587b1a1b,0x944824290cc12f31ae18ef51216a223ba4063092,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MASA,WETH,10000,eth_paired
0x9c1258108c0e61f891c3895a6899e9c08b8f7218,0x6e7c83ccdd5eb7c781f5e6061dbecab73a106a50,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,NOMEME,WETH,3000,eth_paired
0x9c13340b57ea407ecd24faaa623fc311ea40e9a0,0x0fe93cec3d1d00bdfa08dde3bcf167113c99d9bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Broccoli,WETH,3000,eth_paired
0x9c14c441f7d1a20d237c42f0578f885231e6adff,0x6906383e9811d690afb95a2e1ae9310050d5ab59,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,AG,WETH,10000,eth_paired
0x9c1809e0b40d7257dac8d9dc92aa03d02d98c7fd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe79fa9551e222bc2afa0855e614b402242d2034c,USDC,LISA2,10000,other
0x9c213c491caf6d199f4a6ca9106dd50d4b7c9c0d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc28eb2250d1ae32c7e74cfb6d6b86afc9beb6509,WETH,OPN,10000,eth_paired
0x9c3e0e151a495c4921a5412241d29520eb5786c0,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,UNI,SUSHI,10000,other
0x9c47936527d6de4806afcdbce54404ac4999c9c5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe9b72a04e14302dc17b1eec9f6cfcb50c56d528c,WETH,HONEY,3000,eth_paired
0x9c4980635d980611cecdbca74773e240ffa44240,0xaf04f0912e793620824f4442b03f4d984af29853,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HYDRA,WETH,10000,eth_paired
0x9c4f2cc4b9692519a011dca6288aa735d320b6c4,0x0c62a71390888247de173b807459629f44d1fd2f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BLUAI,WETH,3000,eth_paired
0x9c7ed68b00dc4f45243b07ce71a54a86e8f8fcbb,0x40e3d1a4b2c47d9aa61261f5606136ef73e28042,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SERV,WETH,10000,eth_paired
0x9c90e317f5ff7ef0e49d7bfcd28e60eb542cb2e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd834811ae73e9d12056ec82c3ed0080154ba7f58,WETH,KTA,3000,eth_paired
0x9c9184047a84b367b94806962b7b640e6b1b8284,0xa2947f125d98fb8e0ae2eb0d523cfda92bff789d,0xdac17f958d2ee523a2206206994597c13d831ec7,NFTDeFi,USDT,3000,other
0x9c9b943c90450f601cb389d3851795db1a395710,0x5b649c07e7ba0a1c529deaabed0b47699919b4a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SGT,WETH,10000,eth_paired
0x9ca2ca31e7dd53338b031bd0ba9b82051971909f,0x2ce1013401a919dbc7d66a4a7aab38aa881967bb,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,币安山羊 ,WETH,3000,eth_paired
0x9cac4938d9865bea851ddc9f0d70fdac89dbe145,0x68dc5ef513aa1579583db461a7161dc624c4f496,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,FROGE,WETH,10000,eth_paired
0x9cb91e5451d29c84b51ffd40df0b724b639bf841,0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ARKM,WETH,10000,eth_paired
0x9cd0b19b978a439b7fc986be00814a83430aa85c,0x27d9ad0a376c2501ddf412895f15c697850f61f4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,OP,WETH,10000,eth_paired
0x9cd56c4ce09ce2422007173ff345b011a1278491,0xb8d6196d71cdd7d90a053a7769a077772aaac464,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MARS,WETH,10000,eth_paired
0x9cd97972df2012ea4a7a5d9283e36af599e6bee4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf854e9e0235899befd595b864d484a902f48f0df,WETH,杀马特,3000,eth_paired
0x9cdda64dcd3b4ab3d5020dab87ff86be1e682000,0x8911fbaf5fb2105e3b1e43ab115c2042fcde24fc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BOT,WETH,3000,eth_paired
0x9ceffa6fade2cf686084b64afcc231f16887f5ac,0x69b43b7e2940c0c7f06d58ed7c5ad313e581b4f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,XCHAT,WETH,10000,eth_paired
0x9cf4953fe5dea04fcdd73f7443c7349843108b0c,0x69ab110e8c2780056fe0a1f769e1f9a08fe2d20e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, Solnymous ,WETH,10000,eth_paired
0x9d2eb35470a8e6c26cbd86381400798b743521db,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,0x8d762cdfddef0311ba702b53ca1d3dbfe0147f53,USD1,UUSD1,10000,other
0x9d347f63fbd2ae0decabc816159979e6294e1bb8,0x20af1d2552badabe0c27449747d194d959385de3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ROBOT,WETH,3000,eth_paired
0x9d507ba97dbe2f8758439f8ced1435f6c849958f,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x404efb460c9c1dd1d033738f3519bba591e97287,WBTC,RAINIR,3000,other
0x9d52d8a9f2fbf430fd634a21267b4414049c0064,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc2eb40516ecaac04ae9964934983d1e9ebdf51fd,WETH,99BTC,3000,eth_paired
0x9d723b08fdc5e15cc8196746541003bdbf5d12b8,0x691090effa10e823311f3a5128d9225b5047346c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,OVO,WETH,10000,eth_paired
0x9d77a98501902047612030e114b61b0252b27985,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xffbf315f70e458e49229654dea4ce192d26f9b25,WETH,VOLT,10000,eth_paired
0x9d8314dc42c23c9261937c78086f84f5e8dbd157,0x69dd82194f0255356b820a4d44738e2b9dba32e1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BSAKA,WETH,10000,eth_paired
0x9d84be498df749cefc63baa542a1d0f28471f67d,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,0xffc8ca4e83416b7e0443ff430cc245646434b647,ENS,📘,10000,other
0x9d87494b184286986b4358ce9217f98645ed3418,0x08a1c30bbb26425c1031ee9e43fa0b9960742539,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LNDX,WETH,3000,eth_paired
0x9d9b1b368a624c6f6b6ee9498d3dffafc45a19d8,0x403d512ab96103562dcafe4635545e8ee2753f6e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WILD,WETH,3000,eth_paired
0x9da4acd7d87e7396901d92671173296bf9845c53,0xe2cfd7a01ec63875cd9da6c7c1b7025166c2fa2f,0xf2fc894381792ded27a7f08d9f0f246363cbe1ea,HYPER,MATRIX,10000,other
0x9dab8d770cee2c23062fbe4d77fef2795eecc22b,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,0xbba39fd2935d5769116ce38d46a71bde9cf03099,ICHI,CHO,3000,other
0x9db8bea1be2aa7e5b13dcba363f5cd0fe943928c,0x69b11871eecb81794fe2c8163bf8a478353388aa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MIKE,WETH,10000,eth_paired
0x9db9e0e53058c89e5b94e29621a205198648425b,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC,USDT,3000,other
0x9dbe5dffaeb4ac2e0ac14f8b4e08b3bc55de5232,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc96de26018a54d51c097160568752c4e3bd6c364,WBTC,FBTC,3000,other
0x9dc13eeeea707854fb9e359beb89d5e6507e58a5,0x1f7118401b9c606e8b77202ff807725918b35726,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GROWL,WETH,10000,eth_paired
0x9dd665db8434fce2d45e6f38657be776b68939c1,0x72d5d556bc3c14fd451d71b435b444d5fc0c092c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Leaf flow,USDC,3000,other
0x9ddcce441ade4cdc05b4d0c03eea7f4181017dea,0x545496074e670efa71f71995d68a24703c2ae064,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ALCH,WETH,3000,eth_paired
0x9dde00ad0d01e801c769d2789bafd4f17db4df7c,0x2c9023bbc572ff8dc1228c7858a280046ea8c9e5,0xdac17f958d2ee523a2206206994597c13d831ec7,VID,USDT,10000,other
0x9dedf5bb0d5921c057f2e62aa36ce48bca127f7c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xccb365d2e11ae4d6d74715c680f56cf58bf4bf10,WETH,WEPE,10000,eth_paired
0x9e0442d7464eb14fabeb9425ca77cbb407879423,0x7a6d52c542cac87af526ea5301fb563aca2c9fbd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,币安山羊,WETH,3000,eth_paired
0x9e081bee26b5a65fa2b811ca31f816c19b56b4d2,0x88a07de49b1e97fdfeacf76b42463453d48c17cd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,YOH,WETH,10000,eth_paired
0x9e0905249ceefffb9605e034b534544684a58be6,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HEX,WETH,3000,eth_paired
0x9e0fc414e8d5c45b0890c32ab9329ac90b3ab534,0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PEIPEI,WETH,10000,eth_paired
0x9e1063c6449bd5b34de54676287979f4932003ce,0x69d806d26205543cf58d3484644bfaf8c2724c1e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BUBBA KUSH,WETH,10000,eth_paired
0x9e222ba570a2e18a300bbe8f006230b2ac638582,0xa14bc69975c4cf365b57cd3c81ea98f67631dcb7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETP,WETH,10000,eth_paired
0x9e36f35da0478febb4d40fc8e5a968f27d2c95f8,0x38e382f74dfb84608f3c1f10187f6bef5951de93,0xa080b570bb207187a87afdb544e9f24ed0af1c62,MUBI,LPM,10000,other
0x9e3f0082c321617c30662c53504be9d9e8b061d1,0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,0x900db999074d9277c5da2a43f252d74366230da0,ICHI,GIV,3000,other
0x9e588733b77abd51879f391fce7beb6a1de7bdbd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xeb953eda0dc65e3246f43dc8fa13f35623bdd5ed,WETH,RAINI,10000,eth_paired
0x9e675fc37bc793d297b54f73da1718e7f5f5add2,0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BST,WETH,10000,eth_paired
0x9e7809c21ba130c1a51c112928ea6474d9a9ae3c,0xb8c77482e45f1f44de1745f52c74426c631bdd52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BNB,WETH,10000,eth_paired
0x9e7ada4aad6d6320e057a8e5b24a98e22ca22f7b,0x693df25b750297d26f5cf88289009e26a341d3dd,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,louvre,WETH,10000,eth_paired
0x9e848b50e13eb2e9e0f018c574e8c4b6df6c6b08,0x3d90feec1ec985a9f09d2269af0f77195e542297,0xdac17f958d2ee523a2206206994597c13d831ec7,CO2B,USDT,10000,other
0x9e8810286fe2f78a6eeaa37fc682181a6dd31aea,0x50bc2ecc0bfdf5666640048038c1aba7b7525683,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,cV,WETH,3000,eth_paired
0x9e996969f01b1793d4e8c6c39c527d3889a0af35,0x66b5228cfd34d9f4d9f03188d67816286c7c0b74,0xdb04fb08378129621634c151e9b61fef56947920,VOLT,LGNDX,10000,other
0x9e9ae4daa03d7e7225eaf1c6306df1fa7d3ca596,0x78c36fcd20bf0cc14b9d129d84bbe1808f4d68c3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,FASC,WETH,10000,eth_paired
0x9e9c74cb888c20b5cc84533c099a2b737eb10034,0x4f4e65339ae6ec09fb3441bbf765728cfd660244,0xdac17f958d2ee523a2206206994597c13d831ec7,EXEX,USDT,100,other
0x9ea237272ddfbf7461e224bd556a35eaa7fc437b,0x6900dd3b68639a5c8a582f56dffa0f5bd4ff1ec0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GLOB,WETH,10000,eth_paired
0x9ef95a54ed744c78f5230c00cedad9175d43c9d5,0x5a59dd979754b09ea686ce93c98d4ce8bdcb43f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,CROS,WETH,10000,eth_paired
0x9f09afaafd73be409385a322df2bce214bcda197,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf2fdd9c25d7bc8002ce89716d1be484b2d976944,WETH,𝕏PAY,10000,eth_paired
0x9f11d4de1e006e2d76af0cc1821addae578262da,0x69cc017cc1bd6c171aed88413dd7b36f6464ccd5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,VALENTINE,WETH,10000,eth_paired
0x9f178e86e42ddf2379cb3d2acf9ed67a1ed2550a,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0x514910771af9ca656af840dff83e8264ecf986ca,UNI,LINK,3000,other
0x9f22d01d358a876eded96f18a7d554adaf201771,0x3007083eaa95497cd6b2b809fb97b6a30bdf53d3,0xc7a2572fa8fdb0f7e81d6d3c4e3ccf78fb0dc374,PSYOP,FINALE,3000,other
0x9f2ebe69a86c079f3d4c3b94a11932b676b72f74,0xac57de9c1a09fec648e93eb98875b212db0d460b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,BabyDoge,WETH,10000,eth_paired
0x9f37832fd555bfcce14d6a4555e5d0880e5ecd8e,0x0000000047c33cf8b5531d6b38d762763e47cf65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,fpNOBODY,WETH,10000,eth_paired
0x9f4806ea33ea88fbd10e66bbf6b559203ed694f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd2bdaaf2b9cc6981fd273dcb7c04023bfbe0a7fe,WETH,AVI,10000,eth_paired
0x9f4d00ece56c0f062f11afa506b09e7e48f7d5b0,0x628ebc64a38269e031afbdd3c5ba857483b5d048,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LSETH,WETH,500,eth_paired
0x9f57f0655c58f1dc294b8d256563b652dce4f335,0x69d3c06c8d71c39fa58c71a0fb561a3adb624a86,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SUISEI,WETH,10000,eth_paired
0x9f723565cecb58a8235af990c37757e07c53ad58,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf11b570114886311263ec42030b0d7e5f02fa951,WETH,fatchoi,3000,eth_paired
0x9f8b9db9eeb39ca305ca8d63a95e6d7d9882db21,0x59706b702e22243378671ad0f5c21c5b8f3ddc1f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDT-69,WETH,10000,eth_paired
0x9fa5a08e35a12e50f3a50236864cf4dc84416992,0x6f919d67967a97ea36195a2346d9244e60fe0ddb,0xdac17f958d2ee523a2206206994597c13d831ec7,BLOC,USDT,10000,other
0x9fabfb02a6cc113172bb6f6da9b6af0fa79be420,0x3713692e461373497feaf6ed2b5d039678c35d7a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SIGLOS,WETH,3000,eth_paired
0x9fb1a1a98f995b2b3362a1238de1366bfa790006,0x399ef659fdead53b3e7f97e9491e727925667945,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,L1X,WETH,100,eth_paired
0x9fc646e4ef1a2342d09411e30092c8eff468589e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd127313567325f3d889b13d20279380594dfae6a,WETH,MEFAI,3000,eth_paired
0x9fde8ab055fff961503046460732e623e4b33e35,0x9a2e92f57eb9aedf260d091c314a7f52ef0461a1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GELDC,WETH,10000,eth_paired
0x9febc984504356225405e26833608b17719c82ae,0x111111111117dc0aa78b770fa6a738034120c302,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1INCH,USDC,10000,other
0xa00bd576377ec328272ff60d2e0b37e5ec978efc,0x98e12c3185b54e3293cd9dd6b9e059d118d8b1f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,KTA,WETH,3000,eth_paired
0xa00ee8f5201100ec97a8f69d1650850b25d99c19,0x88b2b56034a591ec2ac945b00eb282a351423c0b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,TRUMPH,WETH,10000,eth_paired
0xa0164501828c39dcf2fd9df187f4c12e8f24ffcd,0x1af2b3a0e20817348544f3ebfebb28fcbd6b67e9,0xfbd5fd3f85e9f4c5e8b40eec9f8b8ab1caaa146b,CHING,TREAT,10000,other
0xa0168f42b033f964397a4c3148673185d5ad751a,0xba5bd3d5644f570738eecd5ad9639e6f712dae87,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GDOG,WETH,10000,eth_paired
0xa01e44a9878ff5e62f91bedc9648cd360650ce12,0x69b6c8b1f39d9f97a4a2281aac017452015959f7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,EREBOR,WETH,10000,eth_paired
0xa033b15db3e4aedf80e96e4346b4eb1a536e5c05,0x69d68a5936f1e6461416ee981732aa1976f23c48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,你好,WETH,10000,eth_paired
0xa033d7f47d9099a2f390c115dfe470b8e49cc472,0x08389495d7456e1951ddf7c3a1314a4bfb646d8b,0xdac17f958d2ee523a2206206994597c13d831ec7,CRPT,USDT,3000,other
0xa049f99cae464b5d693a438d3ebfa6e627d3fa48,0x615d8e5e1344b36a95f6ecd8e6cda020e84dc25b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,HPT,WETH,500,eth_paired
0xa04d13f092f68f603a193832222898b0d9f52c71,0x3073f7aaa4db83f95e9fff17424f71d4751a3073,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MOVE,WETH,10000,eth_paired
0xa06250c113be352d69d822f86e41b6ff87b5ffcf,0x459c18566d69bb0b4de610f54ff5a6e543082561,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,AXR,WETH,3000,eth_paired
0xa063432f32611c3e1313eb3c99bc9cb7a6d6d4bf,0x429f0d8233e517f9acf6f0c8293bf35804063a83,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,POWER,WETH,3000,eth_paired
0xa06591252908576a0f64a8560ec0c8051782377c,0x423f4e6138e475d85cf7ea071ac92097ed631eea,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PNDC,WETH,3000,eth_paired
0xa06b80e8912d94bfa4a5772c05d96c638435d15d,0x4123a133ae3c521fd134d7b13a2dec35b56c2463,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,QRDO,USDC,10000,other
0xa07777fb8a48ee2f5fc1787e20f273a75a6b3045,0x69bf0df555e490def515b51b6d764995aea03a2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MONK,WETH,10000,eth_paired
0xa084a7e2ea819db0ba398733af6464e7f39162a4,0x69024240c03dd770869a627d2b2b5a02e806d125,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PEPE,WETH,10000,eth_paired
0xa08d8ddf045f583e2cb3ef2ea99900ed60897d0b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc7555f6410e983c867748879b2f6d2b0b0e100fd,WETH,SDAX,10000,eth_paired
0xa09cc1bb40354bd688a3c0222c736d98edd36688,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd29c4f133d247a7cbc27d53756ebc4efab81270b,WETH,dsf,100,eth_paired
0xa0af569879c44d2b7db3f52933418cd66abaca47,0x6fba5157f650de083bf8ca1b19cb172dc511843d,0xaf0db65b7296c02ab043f5cb17300c8ee949f247,SMOKE,SHAO,10000,other
0xa0bd105664f7543a89853f20729de70e44a28889,0x6f2495e244915b164df57ba135f8430fa01c4d25,0x7c0ab59c422ed8ad154f21c254bc47fd12eba7f7,Toil,RIPDOGE,10000,other
0xa0c09ca681a27422c1d9cf68d1ab21108fb073f3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd536e7a9543cf9867a580b45cec7f748a1fe11ec,WETH,ORX,10000,eth_paired
0xa0d5dffa58b7584da089f8c62db83aef6bbcb925,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc61edb127f58f42f47a8be8aebe83cf602a53878,WETH,COBE,10000,eth_paired
0xa0d795b8821c6e3fa1119f4415939a84a70583eb,0x5daf86749970a8cfb3ebf9af05191cf7c974192a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UPA²,WETH,10000,eth_paired
0xa0d86da432476e1f5a50a21999269d81b3108416,0x66c7fb31f077d975e7139169840de44730b1868e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,GAPE,WETH,10000,eth_paired
0xa0d9ab5af36933656671fa0813ffb407e9e0fc75,0x44971abf0251958492fee97da3e5c5ada88b9185,0xa9e8acf069c58aec8825542845fd754e41a9489a,basedAI,pepecoin,10000,other
